time,GIC_SS1,GIC_SS5
2017-09-04 02:55:00,-0.23099999999999998,0.0
2017-09-04 02:56:00,-0.15835412266143634,0.0
2017-09-04 02:57:00,-0.219375,0.0
2017-09-04 02:58:00,-0.07058025341728606,0.0
2017-09-04 02:59:00,-0.203625,0.0
2017-09-04 03:00:00,-0.06374999999999999,0.0
2017-09-04 03:01:00,-0.06103072665734603,0.0
2017-09-04 03:02:00,-0.11547074532287266,0.0
2017-09-04 03:03:00,-0.025458600295712168,0.0
2017-09-04 03:04:00,0.2535,0.0
2017-09-04 03:05:00,0.03057166188895597,0.0
2017-09-04 03:06:00,-0.023685941601874837,0.0
2017-09-04 03:07:00,-0.14175,0.0
2017-09-04 03:08:00,-0.19470730235365116,0.0
2017-09-04 03:09:00,-0.316875,0.0
2017-09-04 03:10:00,-0.4233724124924562,0.0
2017-09-04 03:11:00,-0.4824757807785154,0.0
2017-09-04 03:12:00,-0.48725001760191505,0.0
2017-09-04 03:13:00,-0.4530192742908872,0.0
2017-09-04 03:14:00,-0.3129578396415244,0.0
2017-09-04 03:15:00,-0.279292943643697,0.0
2017-09-04 03:16:00,-0.26249999999999996,0.0
2017-09-04 03:17:00,-0.2646914648313737,0.0
2017-09-04 03:18:00,-0.20625,0.0
2017-09-04 03:19:00,0.0032892690102595337,0.0
2017-09-04 03:20:00,0.19116663481558221,0.0
2017-09-04 03:21:00,-0.15037499999999998,0.0
2017-09-04 03:22:00,-0.1792686934218467,0.0
2017-09-04 03:23:00,-0.103663535621247,0.0
2017-09-04 03:24:00,-0.06937499999999999,0.0
2017-09-04 03:25:00,-0.163125,0.0
2017-09-04 03:26:00,-0.2510380528258617,0.0
2017-09-04 03:27:00,-0.309970270066385,0.0
2017-09-04 03:28:00,-0.4153624358780929,0.0
2017-09-04 03:29:00,-0.3050442763601251,0.0
2017-09-04 03:30:00,-0.19029683916716958,0.0
2017-09-04 03:31:00,-0.13158256304000163,0.0
2017-09-04 03:32:00,-0.17056979159332533,0.0
2017-09-04 03:33:00,-0.21481719975859986,0.0
2017-09-04 03:34:00,-0.229875,0.0
2017-09-04 03:35:00,-0.1681001762706068,0.0
2017-09-04 03:36:00,-0.12335625,0.0
2017-09-04 03:37:00,-0.09911301938222306,0.0
2017-09-04 03:38:00,-0.1595572948098974,0.0
2017-09-04 03:39:00,-0.10188435425467712,0.0
2017-09-04 03:40:00,-0.126375,0.0
2017-09-04 03:41:00,-0.030397359686179837,0.0
2017-09-04 03:42:00,-0.10248752263126129,0.0
2017-09-04 03:43:00,-0.166875,0.0
2017-09-04 03:44:00,-0.18821661888955943,0.0
2017-09-04 03:45:00,-0.11879297759024753,0.0
2017-09-04 03:46:00,-0.12077696110479674,0.0
2017-09-04 03:47:00,-0.09509484007242003,0.0
2017-09-04 03:48:00,-0.13799999999999998,0.0
2017-09-04 03:49:00,-0.18674999999999997,0.0
2017-09-04 03:50:00,0.16643218165359086,0.0
2017-09-04 03:51:00,0.07909688471248531,0.0
2017-09-04 03:52:00,0.17025,0.0
2017-09-04 03:53:00,0.18525,0.0
2017-09-04 03:54:00,0.41129064282193906,0.0
2017-09-04 03:55:00,0.22512894161134578,0.0
2017-09-04 03:56:00,0.19203647404948704,0.0
2017-09-04 03:57:00,-0.08225704453787427,0.0
2017-09-04 03:58:00,0.058500000000000024,0.0
2017-09-04 03:59:00,0.06126200073425133,0.0
2017-09-04 04:00:00,0.09368725168726931,0.0
2017-09-04 04:01:00,-0.002897902836451402,0.0
2017-09-04 04:02:00,0.0679255426418966,0.0
2017-09-04 04:03:00,0.2668383691574215,0.0
2017-09-04 04:04:00,0.30075,0.0
2017-09-04 04:05:00,0.10425000000000001,0.0
2017-09-04 04:06:00,0.08790629369046782,0.0
2017-09-04 04:07:00,0.12819534550392278,0.0
2017-09-04 04:08:00,0.10454790361191299,0.0
2017-09-04 04:09:00,0.1778429503621002,0.0
2017-09-04 04:10:00,0.13426819176222088,0.0
2017-09-04 04:11:00,0.08275121201758182,0.0
2017-09-04 04:12:00,0.024234497585998816,0.0
2017-09-04 04:13:00,0.08317427579963789,0.0
2017-09-04 04:14:00,0.15251458695848966,0.0
2017-09-04 04:15:00,0.1555313518406759,0.0
2017-09-04 04:16:00,0.1546166478912906,0.0
2017-09-04 04:17:00,0.12124917648182978,0.0
2017-09-04 04:18:00,0.09094528892576947,0.0
2017-09-04 04:19:00,0.11878621091117571,0.0
2017-09-04 04:20:00,0.1138071986803593,0.0
2017-09-04 04:21:00,0.159,0.0
2017-09-04 04:22:00,0.2095208482111425,0.0
2017-09-04 04:23:00,0.21774140766445385,0.0
2017-09-04 04:24:00,0.172875,0.0
2017-09-04 04:25:00,0.215625,0.0
2017-09-04 04:26:00,0.16875,0.0
2017-09-04 04:27:00,0.13125,0.0
2017-09-04 04:28:00,0.05817591228211345,0.0
2017-09-04 04:29:00,0.2355,0.0
2017-09-04 04:30:00,0.2583282480562457,0.0
2017-09-04 04:31:00,0.3222177004858129,0.0
2017-09-04 04:32:00,0.23025,0.0
2017-09-04 04:33:00,0.2091218027378522,0.0
2017-09-04 04:34:00,0.132375,0.0
2017-09-04 04:35:00,-0.007769549637899814,0.0
2017-09-04 04:36:00,0.043884399422657205,0.0
2017-09-04 04:37:00,0.026999999999999996,0.0
2017-09-04 04:38:00,0.2587947193723597,0.0
2017-09-04 04:39:00,0.3837843941420827,0.0
2017-09-04 04:40:00,0.330302082076041,0.0
2017-09-04 04:41:00,0.3193621416716958,0.0
2017-09-04 04:42:00,0.31968279840275193,0.0
2017-09-04 04:43:00,0.1647377376282438,0.0
2017-09-04 04:44:00,0.07425000000000001,0.0
2017-09-04 04:45:00,-0.06183611234045121,0.0
2017-09-04 04:46:00,-0.10732968467109232,0.0
2017-09-04 04:47:00,-0.06066221044849679,0.0
2017-09-04 04:48:00,-0.13949999999999999,0.0
2017-09-04 04:49:00,-0.16201431427278212,0.0
2017-09-04 04:50:00,0.04237238234377044,0.0
2017-09-04 04:51:00,0.03061802712706572,0.0
2017-09-04 04:52:00,0.051364589619794815,0.0
2017-09-04 04:53:00,0.3267906516228966,0.0
2017-09-04 04:54:00,0.005656231140615572,0.0
2017-09-04 04:55:00,0.12375532589016296,0.0
2017-09-04 04:56:00,-0.016499999999999987,0.0
2017-09-04 04:57:00,-0.06985783796016896,0.0
2017-09-04 04:58:00,-0.009569892878696445,0.0
2017-09-04 04:59:00,0.03500018356282879,0.0
2017-09-04 05:00:00,0.052484229782739894,0.0
2017-09-04 05:01:00,0.05545547721306366,0.0
2017-09-04 05:02:00,-0.10559842110821656,0.0
2017-09-04 05:03:00,-0.06982966203983101,0.0
2017-09-04 05:04:00,-0.303,0.0
2017-09-04 05:05:00,0.04046110856861226,0.0
2017-09-04 05:06:00,0.16014372359686183,0.0
2017-09-04 05:07:00,-0.07612499999999998,0.0
2017-09-04 05:08:00,0.14669898536511766,0.0
2017-09-04 05:09:00,0.2522140615570308,0.0
2017-09-04 05:10:00,0.2688358294525301,0.0
2017-09-04 05:11:00,0.26531483101991554,0.0
2017-09-04 05:12:00,0.10741250000000001,0.0
2017-09-04 05:13:00,0.12075000000000002,0.0
2017-09-04 05:14:00,0.037717180899215455,0.0
2017-09-04 05:15:00,0.05882816130394988,0.0
2017-09-04 05:16:00,0.22312500000000002,0.0
2017-09-04 05:17:00,0.219,0.0
2017-09-04 05:18:00,0.14250000000000002,0.0
2017-09-04 05:19:00,0.049500000000000016,0.0
2017-09-04 05:20:00,0.04125000000000001,0.0
2017-09-04 05:21:00,0.17099999999999999,0.0
2017-09-04 05:22:00,-0.10612499999999998,0.0
2017-09-04 05:23:00,0.025061553258901643,0.0
2017-09-04 05:24:00,0.03150000000000003,0.0
2017-09-04 05:25:00,-0.10762499999999998,0.0
2017-09-04 05:26:00,-0.07703028062764031,0.0
2017-09-04 05:27:00,0.0031015680791784735,0.0
2017-09-04 05:28:00,-0.03848329812914906,0.0
2017-09-04 05:29:00,-0.1158849010772372,0.0
2017-09-04 05:30:00,-0.00826562295692055,0.0
2017-09-04 05:31:00,0.027749999999999997,0.0
2017-09-04 05:32:00,0.30479167630581067,0.0
2017-09-04 05:33:00,0.24075000000000002,0.0
2017-09-04 05:34:00,0.11962500000000001,0.0
2017-09-04 05:35:00,0.27337500000000003,0.0
2017-09-04 05:36:00,0.2676000694018366,0.0
2017-09-04 05:37:00,0.2821674449305975,0.0
2017-09-04 05:38:00,0.3876233680510154,0.0
2017-09-04 05:39:00,0.4136695270066385,0.0
2017-09-04 05:40:00,0.454125,0.0
2017-09-04 05:41:00,0.2535,0.0
2017-09-04 05:42:00,0.27285945986723,0.0
2017-09-04 05:43:00,0.2383963261919131,0.0
2017-09-04 05:44:00,0.08737500000000001,0.0
2017-09-04 05:45:00,0.1992851124019312,0.0
2017-09-04 05:46:00,0.3195,0.0
2017-09-04 05:47:00,0.365625,0.0
2017-09-04 05:48:00,0.28915316460470736,0.0
2017-09-04 05:49:00,0.706125,0.0
2017-09-04 05:50:00,0.4483958595266594,0.0
2017-09-04 05:51:00,0.4105335923355462,0.0
2017-09-04 05:52:00,0.2916083259572927,0.0
2017-09-04 05:53:00,0.05887500000000001,0.0
2017-09-04 05:54:00,-0.07237499999999998,0.0
2017-09-04 05:55:00,-0.009904954687641439,0.0
2017-09-04 05:56:00,0.08839896273385639,0.0
2017-09-04 05:57:00,0.07173046167773084,0.0
2017-09-04 05:58:00,0.12110222186459603,0.0
2017-09-04 05:59:00,0.02502838714544357,0.0
2017-09-04 06:00:00,-0.029624999999999985,0.0
2017-09-04 06:01:00,-0.12947637948723104,0.0
2017-09-04 06:02:00,-0.244875,0.0
2017-09-04 06:03:00,0.0026312687963307713,0.0
2017-09-04 06:04:00,0.18525000000000003,0.0
2017-09-04 06:05:00,0.16383992154496077,0.0
2017-09-04 06:06:00,0.5066688023656973,0.0
2017-09-04 06:07:00,0.6968747686605445,0.0
2017-09-04 06:08:00,0.7688291490645746,0.0
2017-09-04 06:09:00,0.6495,0.0
2017-09-04 06:10:00,0.5506588148762824,0.0
2017-09-04 06:11:00,0.1801293187990344,0.0
2017-09-04 06:12:00,0.26999999999999996,0.0
2017-09-04 06:13:00,0.18765362854556428,0.0
2017-09-04 06:14:00,0.229875,0.0
2017-09-04 06:15:00,0.3101757764959114,0.0
2017-09-04 06:16:00,0.16762500000000002,0.0
2017-09-04 06:17:00,0.15512448074350493,0.0
2017-09-04 06:18:00,0.16335911427163277,0.0
2017-09-04 06:19:00,0.08700000000000002,0.0
2017-09-04 06:20:00,0.19125000000000003,0.0
2017-09-04 06:21:00,0.4609742219953531,0.0
2017-09-04 06:22:00,0.48225,0.0
2017-09-04 06:23:00,0.2775,0.0
2017-09-04 06:24:00,0.294775,0.0
2017-09-04 06:25:00,0.3885234233554617,0.0
2017-09-04 06:26:00,0.23625000000000002,0.0
2017-09-04 06:27:00,0.1738125377187689,0.0
2017-09-04 06:28:00,0.386625,0.0
2017-09-04 06:29:00,0.246375,0.0
2017-09-04 06:30:00,0.18267971484610743,0.0
2017-09-04 06:31:00,0.36262500000000003,0.0
2017-09-04 06:32:00,0.2457291517888575,0.0
2017-09-04 06:33:00,0.28197610893180447,0.0
2017-09-04 06:34:00,0.19275,0.0
2017-09-04 06:35:00,0.3156809300851933,0.0
2017-09-04 06:36:00,0.331125,0.0
2017-09-04 06:37:00,0.409875,0.0
2017-09-04 06:38:00,0.27996086677730836,0.0
2017-09-04 06:39:00,0.297375,0.0
2017-09-04 06:40:00,0.31725000000000003,0.0
2017-09-04 06:41:00,0.32325000000000004,0.0
2017-09-04 06:42:00,0.20662179390464694,0.0
2017-09-04 06:43:00,0.17602840068999506,0.0
2017-09-04 06:44:00,0.10841252263126132,0.0
2017-09-04 06:45:00,0.265125,0.0
2017-09-04 06:46:00,0.497434729584293,0.0
2017-09-04 06:47:00,0.344250528062764,0.0
2017-09-04 06:48:00,0.3033126892205872,0.0
2017-09-04 06:49:00,0.26812500000000006,0.0
2017-09-04 06:50:00,0.38403648913699456,0.0
2017-09-04 06:51:00,0.45487500000000003,0.0
2017-09-04 06:52:00,0.3138823928043371,0.0
2017-09-04 06:53:00,0.415875,0.0
2017-09-04 06:54:00,0.6507845110690901,0.0
2017-09-04 06:55:00,0.2957539227519614,0.0
2017-09-04 06:56:00,0.26205841882920944,0.0
2017-09-04 06:57:00,0.11026177568119414,0.0
2017-09-04 06:58:00,0.2595,0.0
2017-09-04 06:59:00,0.10845514403395662,0.0
2017-09-04 07:00:00,0.34275,0.0
2017-09-04 07:01:00,0.16575,0.0
2017-09-04 07:02:00,0.21562128096679778,0.0
2017-09-04 07:03:00,0.2025,0.0
2017-09-04 07:04:00,0.06562500000000002,0.0
2017-09-04 07:05:00,0.33337500000000003,0.0
2017-09-04 07:06:00,0.3975,0.0
2017-09-04 07:07:00,0.16203075588412794,0.0
2017-09-04 07:08:00,0.12112500000000001,0.0
2017-09-04 07:09:00,0.3540953002414001,0.0
2017-09-04 07:10:00,0.23525780024140014,0.0
2017-09-04 07:11:00,0.002619847667997723,0.0
2017-09-04 07:12:00,-0.03974999999999999,0.0
2017-09-04 07:13:00,0.03029102293301146,0.0
